DamName,DamType,Province,DamLink,DamDescription
锅浪跷水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2845,No description
共科水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2697,No description
河坪水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1917,No description
赫朗河口水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2222,No description
龚坝沟水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2698,No description
固增水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2725,No description
黑达水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2221,No description
工岔水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2787,No description
格尼水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2686,No description
格底水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2689,No description
高平铺水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2913,No description
岗托水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1665,No description
法华寺水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2823,No description
耳足水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1923,No description
飞虹桥水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1910,No description
俄曰河口水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2772,No description
尔捏波水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2186,No description
大发取水口,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2007,No description
丹巴水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1686,No description
定曲河口水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2217,No description
道孚水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2695,No description
大孟子坝水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2793,No description
大桥水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1844,No description
大渡河边水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2810,No description
大石板水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1918,No description
长草坪水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2717,No description
茶溪水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1906,No description
朝阳水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1874,No description
擦忠水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2705,No description
达窝水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2712,No description
昌波水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1658,No description
达维水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2766,No description
布西水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1921,"<td class=""nr3"" align=""left""><p align=""left"">    布西水电站工程位于四川省凉山州木里县境东南侧的雅砻江右岸一级支流鸭嘴河中游布西店附近，为鸭嘴河水电梯级规划的布西、烟岗、跑马坪三个梯级水电站的“龙头”水库，具备多年调节能力，距木里县城约67.0km，距西昌市约328.0km。工程开发任务是发电，电站总装机容量20MW（2×10MW），水库校核洪水位3302.55m，正常蓄水位3300.00m，死水位3240.00m，总库容2.52 亿m3。枢纽工程由大坝、泄洪洞、放空洞、引水建筑物等组成，属Ⅱ等大（2）型工程。其永久性主要建筑物为2 级，次要建筑物为3 级，其中拦河坝高超过提级标准，按1 级建筑物设计。</p>
<p align=""left"">    拦河大坝采用钢筋砼面板堆石坝，坝顶高程3305.80m，最大坝高135.8m，坝顶全长271.0m，坝顶以上设有高1.2m 的防浪墙，坝顶宽度12.0m。泄洪洞为无压洞，布置于大坝左坝肩，进口采用开敞式闸门控制，闸孔为6×5（宽×高）m，挑流消能。放空洞布置于大坝左岸，设竖井检修闸门，设弧型工作门，挑流消能。大坝设计按VIII 度设防。</p>
<p>    2008 年2 月20 日，大坝正式开工。</p></td>"
卜寺沟水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2767,No description
崩龙水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2694,No description
班纳水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2714,No description
奔都水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2219,No description
奔都水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=3033,No description
巴王海水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2798,No description
白银厂水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2184,No description
巴塘水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1655,No description
白格水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2224,No description
巴拉水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1682,No description
八家村水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2188,No description
巴底水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1685,No description
阿娘水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2785,No description
阿布地水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2729,No description
阿达水电站,其他电站170座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2682,No description
亭子口水电站,水利口管辖电站5座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1780,No description
紫坪铺水电站,水利口管辖电站5座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1339,No description
竹格多水电站,备案电站49座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1913,"<td class=""nr3"" align=""left""><p>
</p><p>    竹格多水电站位于四川省阿坝州黑水县境内，是黑水河干流水电梯级规划的第二级水电站。电站为低闸引水式开发，闸址位于黑水县城下游8.0km处竹格多附近，厂址位于红岩乡解放桥下游，闸、厂址相距约7.0km。工程以发电为主，电站装机容量80MW，水库正常蓄水位2285.00 m，设计洪水位2276.25 m，校核洪水位2277.47 m，汛期运行水位2278.00 m，死水位2278.00 m，总库容78.38万m<sup>3</sup>，具有日调节能力。工程等别为III等中型工程，永久性主要水工建筑物按3级设计。首部枢纽挡水建筑物及泄水建筑物的设计洪水标准为50年一遇，校核洪水标准为500年一遇；泄水建筑物消能防冲设计的洪水标准为30年一遇；厂房设计标准为100年一遇，校核洪水标准为200年一遇。工程区域地震基本烈度/设防烈度Ⅶ/Ⅶ。</p>
<p>    工程首部枢纽由泄洪闸、冲沙闸、取水口及挡水坝等组成。拦河闸坝轴线位于铁别桥下游约210m，闸坝顶高程2286.5m，最大闸高19.5m，总长192.8m，从左至右布置取水坝段、一孔冲沙闸、三孔泄洪闸、右岸挡水坝段。</p>
<p>    取水坝段长71.0m，兼作左岸挡水坝。取水闸采用“正向泄洪冲砂、侧向取水”的布置方式。取水闸闸室顺水流向长15m，宽26m，底板高程2274.0m，高出冲沙闸底板4.5m，顶部高程2286.5m。下游通过渐变段与隧洞进水口连接。隧洞进水口底板高程2267.5m，孔口尺寸5.0m×6.0m(宽×高)。</p>
<p>    泄洪、冲沙闸总长34.0m，布置于主河道上，底板高程2269.5m，最大闸高19.5m。2孔泄洪闸为1段，另1孔泄洪闸和冲沙闸为1段，冲沙闸紧临取水闸布置，闸孔尺寸为3.0×5.0m(宽×高)。三孔泄洪、冲沙闸设有三道弧形闸门和一道检修闸门，一孔冲砂闸设有弧形闸门、检修闸门各一道，同时设有胸墙以减少闸门高度，其中泄洪闸孔口尺寸为6×6m(宽×高)，冲沙闸孔口尺寸为3×5m(宽×高)。</p>
<p>    2004年9月20日，主体工程正式开工建设。</p>
<p> </p>
<p></p></td>"
沙牌水电站,水利口管辖电站5座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1384,No description
小沟头水电站,应注册电站1座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1982,No description
苦蒿坪水电站,水利口管辖电站5座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1060,No description
草坡水电站,水利口管辖电站5座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1886,No description
铜钟水电站,正在办理电站1座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1888,No description
周公河沙坪水电站,备案电站49座,四川省,http://www.dam.com.cn/damView/view.jsp?id=2080,"<td class=""nr3"" align=""left""><p>    沙坪水电站位于青衣江一级支流周公河中下游，是周公河梯级开发的第四级电站，地处成都市西南侧雅安市雨城区沙坪镇和周河乡境内。坝址距成都市公路里程约168km，距下游雅安市约23km，上游与将军坡电站（已建）、下游与河坪电站相衔接（已建）。电站总装机容量56MW（2×28MW）。水库正常蓄水位703.00m，相应库容862万m<sup>3</sup>，总库容1050万m<sup>3</sup>。枢纽工程主要由挡水坝、泄水建筑物、右岸引水系统及地面厂房等组成，为Ⅲ等中型水电站工程。</p>
<p>    挡水建筑物为常态混凝土重力坝，大坝从右至左依次为坝身式进水口坝段、右岸挡水坝段、冲沙底孔坝段、溢流坝段、左岸挡水坝段。坝顶全长174.79m，坝顶高程为706.62m，最大坝高44.65m，坝顶宽5.0m，坝体采用四级配C15常态混凝土。溢流坝段共长34.60m，共布置3孔8.2×14.5m溢流表孔，堰顶高程688.50m，堰面采用WES曲线，采用底流消能，消力池底板高程665.50m，消力池尾坎采用差动式布置，尾坎高程672.00m。溢流表孔每孔均设一8.2×14.5m高平板工作门，3孔共用一套8.2×14.5m平板检修门，平板检修门平时置于左岸检修门库坝段。冲沙孔坝段长6.0m，布置一孔2.0×2.0m，冲沙孔底板高程675.00m。冲沙孔共布置一套平板检修闸门和一套平板工作闸门，检修闸门和工作闸门尺寸均为： 2.0×2.0m。</p>
<p>    泄洪闸坝段的溢流面顶高程688.5m，分为3孔，每孔溢流净宽8.2m，工作闸门闸底坎高程687.554m，闸孔尺寸8.2×15.446m，工作闸门上游设检修闸门，3孔共用一扇检修闸门，检修闸底坎高程688.154m,闸孔尺寸8.2×14.846。冲砂底孔高程675.0m，孔口尺寸2×2m。施工期后起导流采用坝段导流底孔，底孔高程670.0m，孔口尺寸7×7.5m。左非溢流坝段设一泄洪闸检修门储门槽。泄洪的消能方式为底流消能，消力池长度45m，宽度47.6m,深度为6.5m。</p>
<p> </p></td>"
杨家湾水电站,备案电站49座,四川省,http://www.dam.com.cn/damView/view.jsp?id=3124,No description
烟岗水电站,备案电站49座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1574,No description
枕头坝一级水电站,备案电站49座,四川省,http://www.dam.com.cn/damView/view.jsp?id=1697,"<td class=""nr3"" align=""left""><p>    枕头坝水电站为大渡河干流水电梯级规划的第十九个梯级，位于四川省乐山市金口河区。枕头坝电站采用两级堤坝式开发（枕头坝一级、枕头坝二级水电站）。枕头坝一级水电站为枕头坝河段两级堤坝式开发的第一级，其上一级为已建成发电的深溪沟水电站，下一级为枕头坝二级和沙坪水电站。坝址位于大沙坝～月儿坝河段，距成都市约260km。开发任务为发电，兼顾下游用水，电站装机容量720MW（4×180MW）。坝址处控制流域面积73057km<sup>2</sup>，水库正常蓄水位624m，最大坝高86.5m，水库总库容0.469亿m<sup>3</sup>。枢纽工程主要建筑物沿坝轴线方向从左到右依次为左岸非溢流重力坝段及鱼道、河床厂房坝段（4台机组）、5孔泄洪闸及排污闸坝段、右岸非溢流重力坝段，为大(2)型工程，设计洪水P=1%，相应洪峰流量Q=9400m<sup>3</sup>/s；校核洪水P=0.1%，相应洪峰流量Q=10800m<sup>3</sup>/s，抗震设计烈度7度。</p>
<p>大坝最大坝高86.5m，坝顶高程626.50m，坝顶全长317.55m。</p>
<p>左岸非溢流重力坝坝段长73.05m，分1#、2#和3#坝段，分别长21.05m、23.50m和28.50m，坝顶高程为626.50m，最低坝基高程552.90m，最大坝高73.60m，顶宽8.00m，下游坡比1:0.75，为C15混凝土重力坝，靠近厂房坝段侧坝顶设20×30m检修平台，布置2个进水口检修门库，门库尺寸9m×4m×18m(长×宽×高)。</p>
<p>右岸非溢流重力坝坝段长16.60m，最低坝基高程570.50m，最大坝高56.00m，顶宽8.00m，下游坡比1:0.75，为C15混凝土重力坝。坝顶设检修平台，布置1个泄洪闸检修门库，门库尺寸9m×4m×16m(长×宽×高)。</p>
<p>    泄洪闸坝段长89.50m，布置有5孔泄洪闸、1孔排污闸及储门槽，其中1#、2#泄洪闸为一坝段，长29m，储门槽及排污闸为一坝段，长18.5m，3#～5#泄洪闸为一坝段，长42m。泄洪闸单孔尺寸8m×16m(宽×高)，孔顶以上设胸墙，胸墙底高程601.00m，坝顶高程为626.50m；中墩厚度5.00m，边墩厚度4.00m；闸室顺水流方向长度60.00m。泄洪闸闸底板厚度8.00m，闸底板高程585.00m，闸底板顺水流方向长66.25m。坝纵0+038.00m桩号以1：4坡比与下游消力池底板衔接。其中3#、4#、5#闸兼前期导流明渠，2#、3#闸间为储门槽坝段并布设排污闸1孔，堰顶高程为617m，孔口尺寸6 m×7m(宽×高)，闸墩厚度2.50m。泄洪闸孔设弧形工作闸门和平板事故闸门各一扇。</p>
<p>    鱼道建筑物穿越大坝左岸非溢流坝段布置，鱼道进口布置在厂房尾水渠左侧，主进口布置于坝轴线下游260m处。顺着尾水渠左岸护坡向上游穿过大坝1#非溢流坝段，主出口设置在坝轴线上游约240m处。鱼道建筑物主要由鱼道进口、梯身、鱼道出口等组成。鱼道总长1228.25m，采用竖缝式横隔板鱼道槽身。池室坡度i=0.033、鱼道净宽2.00m、池室长度为2.50m，每隔24个水池设立一个长5m的标准休息池。池室隔板厚度为0.20m，高2.70m；竖缝宽度为0.30m，高2.70m。设置了3个进口，3个出口，2个观察室，13个标准休息池和5个大容量休息池。在各进口处设置有喷水诱鱼系统和灯光诱鱼系统。</p>
<p> </p></td>"
